bundle	all_requests	all_uniq_ifa	segment_requests	segment_uniq_ifa	segment_ifa_share	requests_share	unique_traffic	format_ratio_f10	format_ratio_f41	mean_wincost_f10	bid_floor_f10	mean_wincost_f41	bid_floor_f41	ad_frequency_f10	ad_frequency_f41	views_app	views_ifa	ctr	categories_iab	categories_google	categories_annie	avg_rate_appstore
861306510	8	3	0	0	0.0	0.0	2	0.81	0.19	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB1-6""]"	"[{""id"":""220"",""value"":""0.2""},{""id"":""1090"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""1464"",""value"":""0.2""},{""id"":""211"",""value"":""0.2""}]"	"[""Music""]"	4.2
1097757217	1	1	1	1	1.0	1.0	1	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB20"",""IAB9-30""]"	null	"[""unknown""]"	4.1
1001897231	2	1	0	0	0.0	0.0	2	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-5""]"	null	"[""Trivia (Games)""]"	3.3
1063670262	1	1	0	0	0.0	0.0	1	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	[]	"[""Action (Games)"",""Arcade (Games)""]"	4.5
943862111	2	2	0	0	0.0	0.0	1	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""211"",""value"":""0.6""},{""id"":""930"",""value"":""0.4""}]"	"[""unknown""]"	2.4
1108343151	39	7	1	1	0.142857	0.025641	5	0.93	0.07	0.005	0.42	0.15	13.5	101536	88126	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-5""]"	"[{""id"":""211"",""value"":""0.3""},{""id"":""529"",""value"":""0.3""},{""id"":""926"",""value"":""0.2""},{""id"":""1379"",""value"":""0.2""}]"	"[""unknown""]"	4.4
577678277	2	2	0	0	0.0	0.0	1	1	0	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB18"",""IAB19""]"	[]	"[""Utilities""]"	4.5
529443604	19	8	0	0	0.0	0.0	2	0	1	0.005	0.44	0.15	13.5	91854	15019	0	0	0	null	"[{""id"":""943"",""value"":""0.3""},{""id"":""633"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""}]"	"[""Medical""]"	4.8
1263008542	28	6	0	0	0.0	0.0	4	0.62	0.38	0.005	0.44	0.15	13.5	91854	20429	0	0	0	"[""IAB13""]"	[]	"[""unknown""]"	4.2
1047666264	7	3	1	1	0.333333	0.142857	2	0	1	0.005	0.44	0.15	5.01	91854	88126	0	0	0	"[""IAB9-30""]"	"[{""id"":""1311"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""622"",""value"":""0.2""},{""id"":""928"",""value"":""0.2""},{""id"":""381"",""value"":""0.2""}]"	"[""Action (Games)"",""Arcade (Games)""]"	4.2
872966939	28	8	1	2	0.25	0.035714	3	0.89	0.11	0.005	0.42	0.15	13.5	40129	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""105"",""value"":""0.5""},{""id"":""447"",""value"":""0.2""},{""id"":""211"",""value"":""0.2""}]"	"[""unknown""]"	1.9
951761438	6	2	14	1	0.5	2.333333	5	0.82	0.18	0.005	0.42	0.15	5.0	91854	88126	0	0	0	"[""IAB1"",""IAB9-23""]"	"[{""id"":""578"",""value"":""0.2""},{""id"":""622"",""value"":""0.2""},{""id"":""317"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""}]"	"[""Photo and Video""]"	4.7
647759273	5	5	0	0	0.0	0.0	1	1	0	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-23""]"	"[{""id"":""211"",""value"":""0.4""},{""id"":""978"",""value"":""0.3""},{""id"":""937"",""value"":""0.3""}]"	"[""Photo and Video""]"	1.8
1065850612	1	1	0	0	0.0	0.0	4	1	0	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-23""]"	null	"[""Entertainment""]"	4.3
1178145132	4	3	0	0	0.0	0.0	2	0.8	0.2	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""694"",""value"":""0.4""},{""id"":""907"",""value"":""0.3""},{""id"":""122"",""value"":""0.3""}]"	"[""Action (Games)"",""Arcade (Games)""]"	4.8
300897713	5	2	2	1	0.5	0.4	2	1	0	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1""]"	"[{""id"":""1091"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""182"",""value"":""0.3""}]"	"[""Entertainment""]"	2.5
938072168	9	3	4	1	0.333333	0.444444	3	0.96	0.04	0.005	0.44	0.15	13.5	107716	88126	0	0	0	"[""IAB1-6"",""IAB9-25"",""IAB9-30""]"	"[{""id"":""350"",""value"":""0.4""},{""id"":""870"",""value"":""0.2""},{""id"":""1021"",""value"":""0.2""},{""id"":""185"",""value"":""0.2""}]"	"[""unknown""]"	4.6
1014277964	2	1	0	0	0.0	0.0	2	0.79	0.21	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-23""]"	"[{""id"":""577"",""name"":"""",""value"":""0.4""},{""id"":""1462"",""name"":"""",""value"":""0.4""},{""id"":""439"",""name"":"""",""value"":""0.3""}]"	"[""Photo and Video""]"	4.8
1062236295	3	2	1	5	2.5	0.333333	2	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""1284"",""value"":""0.4""},{""id"":""1021"",""value"":""0.2""},{""id"":""704"",""value"":""0.2""},{""id"":""211"",""value"":""0.2""}]"	"[""unknown""]"	4.3
735204999	22	3	2	1	0.333333	0.090909	2	0.85	0.15	0.005	0.42	0.15	13.5	91854	88126	0	0	0	"[""IAB18"",""IAB8""]"	"[{""id"":""122"",""name"":"""",""value"":""0.6""},{""id"":""825"",""name"":"""",""value"":""0.4""}]"	"[""unknown""]"	3.3
979071639	3	2	2	3	1.5	0.666667	2	0.77	0.23	0.005	0.42	0.15	5.0	91854	88126	0	0	0	"[""IAB1"",""IAB17""]"	"[{""id"":""294"",""value"":""0.5""},{""id"":""1599"",""value"":""0.3""},{""id"":""1077"",""value"":""0.2""}]"	"[""unknown""]"	4.8
1191372210	6	2	0	0	0.0	0.0	2	1	0	0.005	0.44	0.15	13.5	62140	88126	0	0	0	"[""IAB9-30""]"	"[{""id"":""105"",""value"":""0.3""},{""id"":""939"",""value"":""0.3""},{""id"":""447"",""value"":""0.2""},{""id"":""926"",""value"":""0.2""}]"	"[""unknown""]"	4.9
1066344367	1	1	0	0	0.0	0.0	4	1	0	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-25"",""IAB9-30""]"	null	"[""unknown""]"	3.4
816291886	30	17	0	0	0.0	0.0	1	0	1	0.005	0.44	0.15	13.5	91854	6100	0	0	0	"[""IAB1"",""IAB18""]"	"[{""id"":""1187"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""359"",""value"":""0.3""},{""id"":""211"",""value"":""0.2""}]"	"[""unknown""]"	4.8
1097696999	13	4	1	1	0.25	0.076923	3	0.9	0.1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB12"",""IAB5""]"	"[{""id"":""1266"",""value"":""0.7""},{""id"":""108"",""value"":""0.3""}]"	"[""Education""]"	4.8
801957884	2	1	2	1	1.0	1.0	1	0.57	0.43	0.005	0.42	0.15	5.0	91854	88126	0	0	0	"[""IAB9-30"",""IAB9-5""]"	null	"[""Trivia (Games)"",""Puzzle (Games)""]"	4.8
1084252650	40	8	0	0	0.0	0.0	3	0.91	0.09	0.005	0.44	0.15	13.5	63962	88126	0	0	0	"[""IAB9-30"",""IAB9-5""]"	"[{""id"":""1494"",""value"":""0.5""},{""id"":""1462"",""value"":""0.5""}]"	"[""Puzzle (Games)"",""Word (Games)"",""Overall"",""Games""]"	4.7
1095130387	48	9	0	0	0.0	0.0	4	0.96	0.04	0.005	0.44	0.15	13.5	38683	88126	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-5""]"	"[{""id"":""1549"",""value"":""0.7""},{""id"":""926"",""value"":""0.3""}]"	"[""unknown""]"	4.8
607728606	5	2	9	1	0.5	1.8	3	0.88	0.12	0.005	0.42	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-5""]"	"[{""id"":""211"",""value"":""0.6""},{""id"":""937"",""value"":""0.4""}]"	"[""Board (Games)""]"	4.3
649742650	5	2	0	0	0.0	0.0	2	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB18"",""IAB5""]"	"[{""id"":""656"",""value"":""0.4""},{""id"":""137"",""value"":""0.4""},{""id"":""529"",""value"":""0.2""}]"	"[""Lifestyle""]"	4.8
1087199195	3	1	0	0	0.0	0.0	2	0.27	0.73	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1""]"	"[{""id"":""211"",""value"":""0.5""},{""id"":""381"",""value"":""0.5""}]"	"[""unknown""]"	4.9
653484787	23	1	0	0	0.0	0.0	4	1	0	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB19"",""IAB9-23""]"	"[{""id"":""577"",""value"":""0.6""},{""id"":""978"",""value"":""0.2""},{""id"":""211"",""value"":""0.2""}]"	"[""unknown""]"	4.1
865929947	4	3	0	0	0.0	0.0	2	0	1	0.005	0.44	0.15	13.5	91854	143397	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-5""]"	"[{""id"":""105"",""value"":""0.4""},{""id"":""937"",""value"":""0.3""},{""id"":""381"",""value"":""0.3""}]"	"[""unknown""]"	4.6
1176348312	3	3	0	0	0.0	0.0	1	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30""]"	"[{""id"":""105"",""value"":""0.4""},{""id"":""926"",""value"":""0.3""},{""id"":""211"",""value"":""0.3""}]"	"[""Adventure (Games)"",""Arcade (Games)""]"	4.3
1170439160	7	4	1	1	0.25	0.142857	2	0.85	0.15	0.005	0.42	0.15	5.02	91854	88126	0	0	0	"[""IAB1"",""IAB19""]"	"[{""id"":""529"",""value"":""0.5""},{""id"":""58"",""value"":""0.3""},{""id"":""394"",""value"":""0.2""}]"	"[""Utilities""]"	4.7
990128919	1	1	1	1	1.0	1.0	1	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB5""]"	"[{""id"":""1581"",""value"":""0.8""},{""id"":""211"",""value"":""0.2""}]"	"[""Entertainment""]"	3.8
883080439	1	1	0	0	0.0	0.0	1	1	0	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30""]"	null	"[""unknown""]"	4.7
1003739855	21	5	0	0	0.0	0.0	1	0	1	0.005	0.44	0.15	13.5	91854	7840	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""105"",""value"":""0.4""},{""id"":""211"",""value"":""0.2""},{""id"":""615"",""value"":""0.2""},{""id"":""1102"",""value"":""0.2""}]"	"[""unknown""]"	4.8
877729020	126	2	0	0	0.0	0.0	1	1	0	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-5""]"	"[{""id"":""937"",""value"":""0.2""},{""id"":""926"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""930"",""value"":""0.2""},{""id"":""105"",""value"":""0.2""}]"	"[""unknown""]"	3.4
1063780668	3	2	0	0	0.0	0.0	2	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30""]"	"[{""id"":""1311"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""105"",""value"":""0.2""},{""id"":""930"",""value"":""0.2""},{""id"":""1071"",""value"":""0.2""}]"	"[""unknown""]"	4.6
1128750419	8	1	0	0	0.0	0.0	2	0.96	0.04	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-5""]"	"[{""id"":""105"",""value"":""1""}]"	"[""unknown""]"	4.5
877599043	6	1	0	0	0.0	0.0	2	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30""]"	null	"[""Education (Games)"",""Family (Games)""]"	4.8
853058702	3	2	0	0	0.0	0.0	1	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB18""]"	null	"[""unknown""]"	4.6
503095590	480	5	0	0	0.0	0.0	51	1	0	0.005	0.44	0.15	13.5	34938	88126	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-5""]"	"[{""id"":""926"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""105"",""value"":""0.3""}]"	"[""unknown""]"	4.4
1180910308	3	1	0	0	0.0	0.0	1	0.4	0.6	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB18""]"	"[{""id"":""529"",""value"":""0.3""},{""id"":""978"",""value"":""0.2""},{""id"":""1222"",""value"":""0.2""},{""id"":""578"",""value"":""0.2""},{""id"":""211"",""value"":""0.2""}]"	"[""Entertainment""]"	4.5
391310821	3	1	0	0	0.0	0.0	2	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-23""]"	null	"[""unknown""]"	2.5
990198159	10	6	0	0	0.0	0.0	1	0	1	0.005	0.44	0.15	13.5	91854	112207	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-5""]"	"[{""id"":""105"",""value"":""0.4""},{""id"":""1494"",""value"":""0.3""},{""id"":""937"",""value"":""0.2""}]"	"[""unknown""]"	4.6
410562707	4	2	0	0	0.0	0.0	2	0.73	0.27	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB19"",""IAB9-23""]"	"[{""id"":""694"",""value"":""0.4""},{""id"":""211"",""value"":""0.4""},{""id"":""1222"",""value"":""0.2""}]"	"[""unknown""]"	3.2
883019754	5	2	0	0	0.0	0.0	2	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB17"",""IAB9-30""]"	"[{""id"":""105"",""name"":"""",""value"":""0.6""},{""id"":""447"",""name"":"""",""value"":""0.4""}]"	"[""Arcade (Games)"",""Racing (Games)""]"	4.1
926117012	3	2	0	0	0.0	0.0	1	0.33	0.67	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB2""]"	"[{""id"":""321"",""value"":""0.2""},{""id"":""224"",""value"":""0.2""},{""id"":""498"",""value"":""0.2""},{""id"":""1464"",""value"":""0.2""},{""id"":""1088"",""value"":""0.2""}]"	"[""Business""]"	3.5
1078167130	1	1	0	0	0.0	0.0	1	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30""]"	null	"[""unknown""]"	4.5
487109910	7	3	0	0	0.0	0.0	2	1	0	0.005	0.44	0.15	13.5	62141	88126	0	0	0	"[""IAB18""]"	"[{""id"":""532"",""value"":""0.5""},{""id"":""1462"",""value"":""0.5""}]"	"[""unknown""]"	3.7
1033094592	3	3	1	1	0.333333	0.333333	1	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""211"",""value"":""0.4""},{""id"":""442"",""value"":""0.3""},{""id"":""105"",""value"":""0.3""}]"	"[""Racing (Games)""]"	3.6
1112807153	3	1	0	0	0.0	0.0	2	0.5	0.5	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB5""]"	"[{""id"":""933"",""value"":""0.2""},{""id"":""923"",""value"":""0.2""},{""id"":""381"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""}]"	"[""Productivity""]"	4.1
936725405	3	2	0	0	0.0	0.0	2	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30""]"	"[{""id"":""1599"",""value"":""0.3""},{""id"":""529"",""value"":""0.3""},{""id"":""211"",""value"":""0.2""},{""id"":""650"",""value"":""0.2""}]"	"[""unknown""]"	4.1
796531500	1	1	0	0	0.0	0.0	4	1	0	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB20""]"	null	"[""unknown""]"	1.3
1187611970	3	2	0	0	0.0	0.0	2	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1-6"",""IAB9-30""]"	"[{""id"":""1326"",""value"":""0.6""},{""id"":""1087"",""value"":""0.4""}]"	"[""Music (Games)""]"	4.5
702071888	12	2	0	0	0.0	0.0	6	1	0	0.005	0.44	0.15	13.5	68703	88126	0	0	0	"[""IAB19"",""IAB5""]"	"[{""id"":""381"",""value"":""0.2""},{""id"":""622"",""value"":""0.2""},{""id"":""1311"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""935"",""value"":""0.1""}]"	"[""unknown""]"	4.3
641033312	4	3	0	0	0.0	0.0	2	1	0	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB20""]"	"[{""id"":""268"",""name"":"""",""value"":""0.3""},{""id"":""685"",""name"":"""",""value"":""0.3""},{""id"":""667"",""name"":"""",""value"":""0.2""},{""id"":""708"",""name"":"""",""value"":""0.2""}]"	"[""Navigation""]"	2.7
1091555594	1093	110	5	18	0.163636	0.004575	9	0	1	0.005	0.44	0.15	5.0	91854	23254	0	0	0	"[""IAB18"",""IAB9-23""]"	"[{""id"":""211"",""value"":""0.8""},{""id"":""308"",""value"":""0.2""}]"	"[""Photo and Video""]"	4.5
1093633235	1	1	0	0	0.0	0.0	1	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	null	"[""unknown""]"	3.7
599278991	5	4	0	0	0.0	0.0	2	1	0	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB18"",""IAB9-23""]"	"[{""id"":""577"",""value"":""0.2""},{""id"":""978"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""529"",""value"":""0.2""},{""id"":""5"",""value"":""0.2""}]"	"[""unknown""]"	4.4
978717428	7	7	1	3	0.428571	0.142857	1	0.7	0.3	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB18""]"	"[{""id"":""137"",""value"":""0.4""},{""id"":""656"",""value"":""0.2""},{""id"":""486"",""value"":""0.2""},{""id"":""211"",""value"":""0.2""}]"	"[""Lifestyle""]"	4.1
896096303	2	1	0	0	0.0	0.0	1	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30""]"	"[{""id"":""1495"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""105"",""value"":""0.3""},{""id"":""926"",""value"":""0.1""}]"	"[""Sports (Games)"",""Racing (Games)""]"	3.9
1192631654	21	2	0	0	0.0	0.0	27	0.79	0.21	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30""]"	"[{""id"":""1135"",""value"":""0.3""},{""id"":""1612"",""value"":""0.2""},{""id"":""552"",""value"":""0.2""},{""id"":""211"",""value"":""0.2""}]"	"[""unknown""]"	4.8
496232649	8	8	0	0	0.0	0.0	1	0.71	0.29	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-23""]"	"[{""id"":""577"",""value"":""0.2""},{""id"":""979"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""211"",""value"":""0.2""}]"	"[""Photo and Video""]"	2.7
999261235	8	3	0	0	0.0	0.0	2	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30""]"	"[{""id"":""933"",""value"":""0.4""},{""id"":""105"",""value"":""0.4""},{""id"":""447"",""value"":""0.2""}]"	"[""Strategy (Games)""]"	4.8
1124503295	20	5	10	1	0.2	0.5	6	1	0	0.005	0.42	0.15	13.5	192844	88126	0	0	0	"[""IAB5"",""IAB9-25"",""IAB9-30""]"	"[{""id"":""234"",""value"":""0.5""},{""id"":""93"",""value"":""0.3""},{""id"":""211"",""value"":""0.2""}]"	"[""Role Playing (Games)""]"	4.6
918149865	21	3	0	0	0.0	0.0	6	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB5""]"	"[{""id"":""565"",""value"":""0.5""},{""id"":""1462"",""value"":""0.5""}]"	"[""Reference""]"	4.8
935588678	4	2	0	0	0.0	0.0	2	1	0	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB18"",""IAB19""]"	"[{""id"":""532"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""1071"",""value"":""0.3""},{""id"":""1109"",""value"":""0.2""}]"	"[""Lifestyle""]"	3.7
1039018770	1	1	0	0	0.0	0.0	4	0.79	0.21	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB18"",""IAB22""]"	"[{""id"":""473"",""value"":""0.6""},{""id"":""47"",""value"":""0.4""}]"	"[""Lifestyle""]"	4.6
1301921323	8	2	0	0	0.0	0.0	4	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30"",""IAB9-5""]"	[]	"[""Word (Games)""]"	4.8
881267423	12	3	0	0	0.0	0.0	4	0.79	0.21	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-23""]"	[]	"[""Photo and Video""]"	3.5
1052024027	7	2	7	1	0.5	1.0	3	1	0	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB19""]"	null	"[""unknown""]"	4.7
1004618240	3	2	0	0	0.0	0.0	1	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""211"",""value"":""0.5""},{""id"":""1284"",""value"":""0.2""},{""id"":""930"",""value"":""0.2""}]"	"[""unknown""]"	1.9
612280362	5	2	0	0	0.0	0.0	2	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30"",""IAB9-5""]"	"[{""id"":""211"",""value"":""1""}]"	"[""unknown""]"	3.8
1100136845	13	3	6	3	1.0	0.461538	5	0.64	0.36	0.005	0.42	0.15	5.02	91854	88126	1	1	0	"[""IAB20""]"	"[{""id"":""268"",""value"":""0.4""},{""id"":""1462"",""value"":""0.4""},{""id"":""1142"",""value"":""0.1""}]"	"[""Travel""]"	3.7
960612890	3	2	1	3	1.5	0.333333	2	0.44	0.56	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30""]"	"[{""id"":""1258"",""value"":""0.4""},{""id"":""505"",""value"":""0.3""},{""id"":""449"",""value"":""0.3""}]"	"[""unknown""]"	3.1
1217022332	13	2	0	0	0.0	0.0	7	0.73	0.27	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB18"",""IAB22""]"	[]	"[""unknown""]"	2.3
859454875	1	1	0	0	0.0	0.0	1	1	0	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30""]"	"[{""id"":""1311"",""value"":""0.3""},{""id"":""1462"",""value"":""0.3""},{""id"":""930"",""value"":""0.3""}]"	"[""unknown""]"	2.8
899328713	4	3	0	0	0.0	0.0	1	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB5""]"	"[{""id"":""925"",""value"":""0.4""},{""id"":""211"",""value"":""0.4""},{""id"":""1311"",""value"":""0.2""}]"	"[""unknown""]"	4.8
979309446	5	2	1	1	0.5	0.2	3	0	1	0.005	0.44	0.15	13.5	91854	83117	0	0	0	"[""IAB1-1"",""IAB9-30""]"	null	"[""unknown""]"	4.4
977950004	2	1	0	0	0.0	0.0	2	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30"",""IAB9-5""]"	null	"[""unknown""]"	4.4
1196681288	2	1	0	0	0.0	0.0	2	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""105"",""value"":""0.4""},{""id"":""926"",""value"":""0.2""},{""id"":""447"",""value"":""0.2""},{""id"":""927"",""value"":""0.2""}]"	"[""unknown""]"	4.9
840790820	29	7	0	0	0.0	0.0	3	0.34	0.66	0.005	0.44	0.15	13.5	91854	134866	0	0	0	"[""IAB9-30"",""IAB9-5""]"	"[{""id"":""447"",""value"":""0.2""},{""id"":""105"",""value"":""0.4""},{""id"":""926"",""value"":""0.4""}]"	"[""unknown""]"	3.6
1141679621	2	1	0	0	0.0	0.0	1	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""937"",""value"":""0.2""},{""id"":""105"",""value"":""0.2""},{""id"":""1494"",""value"":""0.2""},{""id"":""1265"",""value"":""0.2""},{""id"":""539"",""value"":""0.2""}]"	"[""Trivia (Games)"",""Word (Games)""]"	4.8
1186215431	12	2	0	0	0.0	0.0	7	0.93	0.07	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30"",""IAB9-5""]"	"[{""id"":""105"",""value"":""0.4""},{""id"":""937"",""value"":""0.3""},{""id"":""926"",""value"":""0.2""}]"	"[""unknown""]"	4.2
839417889	1	1	0	0	0.0	0.0	1	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	[]	"[{""id"":""1167"",""name"":"""",""value"":""1""}]"	"[""Photo and Video""]"	4.3
1197305611	5	4	1	3	0.75	0.2	1	0	1	0.005	0.44	0.15	5.0	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	null	"[""unknown""]"	3.8
1131296747	1	1	0	0	0.0	0.0	1	0.33	0.67	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB5"",""IAB9-25"",""IAB9-30""]"	null	"[""unknown""]"	3.5
904237668	4	2	0	0	0.0	0.0	2	0.68	0.32	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	null	"[""Education (Games)""]"	2.9
539429047	9	6	0	0	0.0	0.0	1	0.76	0.24	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30""]"	"[{""id"":""932"",""value"":""0.2""},{""id"":""919"",""value"":""0.2""},{""id"":""1462"",""value"":""0.2""},{""id"":""105"",""value"":""0.2""},{""id"":""926"",""value"":""0.1""}]"	"[""Sports (Games)"",""Arcade (Games)""]"	4.3
1125304438	1	1	1	1	1.0	1.0	1	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB5"",""IAB9-25"",""IAB9-30""]"	"[{""id"":""844"",""value"":""0.6""},{""id"":""121"",""value"":""0.4""}]"	"[""Role Playing (Games)"",""Simulation (Games)""]"	3.5
751417898	4	1	0	0	0.0	0.0	3	0.52	0.48	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30""]"	"[{""id"":""588"",""value"":""0.5""},{""id"":""211"",""value"":""0.3""},{""id"":""1089"",""value"":""0.2""}]"	"[""Music (Games)""]"	3.5
416718035	7	1	0	0	0.0	0.0	7	0	1	0.005	0.44	0.15	13.5	91854	88126	0	0	0	"[""IAB1"",""IAB9-30"",""IAB9-5""]"	"[{""id"":""939"",""value"":""0.5""},{""id"":""105"",""value"":""0.5""}]"	"[""Sports (Games)"",""Board (Games)""]"	2.7
981111702	11	6	2	4	0.666667	0.181818	2	0.62	0.38	0.005	0.42	0.15	5.02	91854	88126	2	1	0	"[""IAB1"",""IAB9-30""]"	null	"[""unknown""]"	4.5
1210415105	11	5	1	5	1.0	0.090909	2	1	0	0.005	0.42	0.15	13.5	91854	88126	0	0	0	"[""IAB9-30"",""IAB9-5""]"	null	"[""Puzzle (Games)""]"	4.5
